1036148568527069187	claim_381	1
1036148568527069187	1307168185712427008	1
1036148568527069187	1307168702127718401	1
1036148568527069187	1306442757632749568	1
1036148568527069187	1307628071332327425	1
1036148568527069187	1307072200550342661	1
1036148568527069187	1307348834587234305	1
1036148568527069187	1307419706547077120	1
1196089353539219457	claim_349	1
1196089353539219457	1272205269213175809	1
1196089353539219457	1270757575374635010	1
1196089353539219457	1268526184972812288	1
1196089353539219457	1266592141465325570	1
1196089353539219457	1271511879811133440	1
1196089353539219457	1273470115296600064	1
1196089353539219457	1267312711693524992	1
4803873902	claim_238	1
4803873902	1304554435587248130	1
4803873902	1305132876418002944	1
4803873902	1300164563669839878	1
4803873902	1300446891482599424	1
4803873902	1305658211953905664	1
4803873902	1307834403427475456	1
4803873902	1305577487083081728	1
790568758087553024	claim_231	1
790568758087553024	1308046266807414787	1
790568758087553024	1307945575178878977	1
790568758087553024	1289948868558241792	1
790568758087553024	1302492024864681984	1
790568758087553024	1274376188321050626	1
790568758087553024	1241962015272427520	1
790568758087553024	1302169258881810432	1
338294705	claim_109	1
338294705	1220441080824549378	1
338294705	1132744683480932355	1
338294705	1204847672680693760	1
338294705	990667637041573891	1
338294705	1274068954663866369	1
338294705	995728786846048257	1
338294705	1186358557471625216	1
152618717	claim_396	1
152618717	claim_40278	1
152618717	1235000063656513536	1
152618717	1270827404852891654	1
152618717	1255860259475927042	1
152618717	1171602821210411011	1
152618717	1201575193803710465	1
152618717	1236302011915808768	1
152618717	1281247394517172232	1
152618717	1181287751120850944	1
152618717	1172246899551801347	1
152618717	1250198747080003591	1
152618717	1177628970491232257	1
912176449045581824	claim_8402	1
912176449045581824	claim_10229	1
912176449045581824	claim_7097	1
912176449045581824	1291490057522741248	1
912176449045581824	947359085363687426	1
912176449045581824	1054854583711870977	1
912176449045581824	1295880607281623045	1
912176449045581824	1085341241716412416	1
912176449045581824	1015163314819747841	1
912176449045581824	1079163666275160065	1
912176449045581824	1127701873039937537	1
912176449045581824	1205216680701562885	1
912176449045581824	1097899030691106817	1
912176449045581824	1247636431532625925	1
912176449045581824	1241412034601848833	1
912176449045581824	988946570539294720	1
912176449045581824	1021816130049134593	1
912176449045581824	1111664093197406208	1
2965608929	claim_40	1
2965608929	1276122977990574080	1
2965608929	1289797994166939648	1
2965608929	1291536922075168769	1
2965608929	1276310201310871557	1
2965608929	1274843058757042177	1
2965608929	1282692844654862337	1
2965608929	1280502368774299656	1
754901630101753856	claim_13245	1
754901630101753856	claim_286	1
754901630101753856	1307520390332284928	1
754901630101753856	1307604328241410048	1
754901630101753856	1305364571084017664	1
754901630101753856	1306107618855796736	1
754901630101753856	1305254752348000258	1
754901630101753856	1307281718202773506	1
754901630101753856	1308685176193646595	1
754901630101753856	1307221938557779968	1
754901630101753856	1306726480857067520	1
754901630101753856	1305587170942447622	1
754901630101753856	1307408253777661952	1
937957052	claim_103	1
